steam_appid,name,steam_release_date,release_month,release_year,months_since_release,store_url,vndb_url,copies_sold,gamalytic_status,steam_review_count,steam_review_positive,steam_review_negative,steam_review_positive_rate,steam_review_score_desc,steam_review_status,review_heat_group,all_ages_status,is_all_ages,has_ero_any,sexual_content_basis,vndb_minage_values,vndb_has_ero_values,vndb_uncensored_values,sexual_content_conflict,expanded_source,in_steam_visual_novel_tag,vndb_ids,vndb_release_ids,vndb_rtypes,vndb_official,price_text,is_free,copies_sold_fetched_at
1578950,Lady in Mystery,2021-05-15,2021-05,2021,62.78,https://store.steampowered.com/app/1578950/,https://vndb.org/v15575,4077,FOUND,166,156,10,0.9397590361445783,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v15575,r79529,complete,True,$24.99,False,2026-08-08T13:33:18.930994+00:00
1602590,Kaiju Crush,2021-05-17,2021-05,2021,62.72,https://store.steampowered.com/app/1602590/,https://vndb.org/v31033,30,FOUND,2,0,2,0.0,2 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31033,r79497,complete,True,$9.99,False,2026-08-08T13:33:18.930994+00:00
1494860,CLEARWORLD -Touming Shijie-,2021-05-19,2021-05,2021,62.65,https://store.steampowered.com/app/1494860/,https://vndb.org/v28646,,NOT_FOUND,22,15,7,0.6818181818181818,Mixed,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v28646,r75394,complete,True,,False,2026-08-08T13:33:18.930994+00:00
1237040,"Alpha Hole Prison - A Yaoi, Gay, Bara Visual Novel",2021-05-20,2021-05,2021,62.62,https://store.steampowered.com/app/1237040/,https://vndb.org/v29602,4118,FOUND,137,126,11,0.9197080291970803,Very Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v29602,r79804,complete,True,,False,2026-08-08T13:33:18.930994+00:00
1610330,Realm of Night: The Forbidden Knowledge,2021-05-20,2021-05,2021,62.62,https://store.steampowered.com/app/1610330/,https://vndb.org/v31133,1368,FOUND,43,37,6,0.8604651162790697,Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=16; has_ero=false,16,false,,False,ORIGINAL_INTERSECTION,True,v31133,r79824;r82262,complete,True,$13.99,False,2026-08-08T13:33:18.930994+00:00
1543460,The Sin,2021-05-20,2021-05,2021,62.62,https://store.steampowered.com/app/1543460/,https://vndb.org/v28145,8876,FOUND,231,200,31,0.8658008658008658,Very Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v28145,r79822,complete,True,$4.99,False,2026-08-08T13:33:18.930994+00:00
1374480,爱人 Lover,2021-05-20,2021-05,2021,62.62,https://store.steampowered.com/app/1374480/,https://vndb.org/v30437,9127,FOUND,327,265,62,0.8103975535168195,Very Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v30437,r77881,complete,True,$6.99,False,2026-08-08T13:33:18.930994+00:00
1594120,Dangerous! TOO SWEET!!,2021-05-21,2021-05,2021,62.59,https://store.steampowered.com/app/1594120/,https://vndb.org/v31054,1408,FOUND,47,42,5,0.8936170212765957,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31054,r79571,complete,True,$2.99,False,2026-08-08T13:33:18.930994+00:00
1610230,True Game,2021-05-24,2021-05,2021,62.49,https://store.steampowered.com/app/1610230/,https://vndb.org/v31068,1771,FOUND,52,46,6,0.8846153846153846,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31068,r79617,complete,True,$7.99,False,2026-08-08T13:33:18.930994+00:00
1434760,Heroine for Hire,2021-05-25,2021-05,2021,62.46,https://store.steampowered.com/app/1434760/,https://vndb.org/v29285,544,FOUND,17,14,3,0.8235294117647058,Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,ORIGINAL_INTERSECTION,True,v29285,r78922,complete,True,$7.99,False,2026-08-08T13:33:18.930994+00:00
1357670,Picture Perfect,2021-05-25,2021-05,2021,62.46,https://store.steampowered.com/app/1357670/,https://vndb.org/v28530,12906,FOUND,311,236,75,0.7588424437299035,Mostly Positive,FOUND,高热度（>198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v28530,r72085,complete,True,,False,2026-08-08T13:33:18.931509+00:00
1530760,Kaigrad,2021-05-26,2021-05,2021,62.42,https://store.steampowered.com/app/1530760/,https://vndb.org/v31170,23544,FOUND,327,305,22,0.9327217125382263,Very Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31170,r79937,complete,True,Free,True,2026-08-08T13:33:18.931509+00:00
1215740,Casina: The Forgotten Comedy,2021-05-27,2021-05,2021,62.39,https://store.steampowered.com/app/1215740/,https://vndb.org/v30337,2423,FOUND,78,66,12,0.8461538461538461,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,ORIGINAL_INTERSECTION,True,v30337,r77672,complete,True,$6.99,False,2026-08-08T13:33:18.931509+00:00
1564710,Geunyeoga Gongjakjeoro Gaya Haetdeon Sajeong,2021-05-27,2021-05,2021,62.39,https://store.steampowered.com/app/1564710/,https://vndb.org/v30951,,NOT_FOUND,17,14,3,0.8235294117647058,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v30951,r79291,complete,True,,False,2026-08-08T13:33:18.931509+00:00
1577000,Heika Hwalyeohan Oechul,2021-05-27,2021-05,2021,62.39,https://store.steampowered.com/app/1577000/,https://vndb.org/v30951,,NOT_FOUND,0,0,0,,No user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v30951,r79966,complete,True,,False,2026-08-08T13:33:18.931509+00:00
1633470,爱与命的彼端,2021-05-27,2021-05,2021,62.39,https://store.steampowered.com/app/1633470/,https://vndb.org/v31176,90,FOUND,5,3,2,0.6,5 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31176,r79949,complete,True,$0.99,False,2026-08-08T13:33:18.931509+00:00
1546010,Fallen girl - Black rose and the fire of desire,2021-05-28,2021-05,2021,62.36,https://store.steampowered.com/app/1546010/,https://vndb.org/v30388,85087,FOUND,1283,912,371,0.7108339828526891,Mostly Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v30388,r77771,complete,True,$14.99,False,2026-08-08T13:33:18.931509+00:00
1636270,Love of Dragons,2021-05-28,2021-05,2021,62.36,https://store.steampowered.com/app/1636270/,https://vndb.org/v31185,394,FOUND,16,14,2,0.875,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31185,r80003,complete,True,$4.99,False,2026-08-08T13:33:18.931509+00:00
1641500,The Blind Of The New World,2021-05-28,2021-05,2021,62.36,https://store.steampowered.com/app/1641500/,https://vndb.org/v26394,2745,FOUND,103,100,3,0.970873786407767,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=12; has_ero=false,12,false,,False,ORIGINAL_INTERSECTION,True,v26394,r79844,complete,True,$9.99,False,2026-08-08T13:33:18.931509+00:00
1167700,hallucination - 幻觉,2021-05-28,2021-05,2021,62.36,https://store.steampowered.com/app/1167700/,https://vndb.org/v31186,5836,FOUND,204,178,26,0.8725490196078431,Very Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31186,r80004,complete,True,$9.99,False,2026-08-08T13:33:18.931509+00:00
1637350,Duoluo Qianjin — Hei Qiangwei Yu Yuwang Zhi Huo - 18+ Patch,2021-05-29,2021-05,2021,62.32,https://store.steampowered.com/app/1637350/,https://vndb.org/v30388,,NOT_FOUND,11,10,1,0.9090909090909091,Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v30388,r80009,complete,True,,False,2026-08-08T13:33:18.931509+00:00
1601680,The Advisor - Episode 1: Royal Pain,2021-05-31,2021-05,2021,62.26,https://store.steampowered.com/app/1601680/,https://vndb.org/v31451,7537,FOUND,605,583,22,0.9636363636363636,Overwhelmingly Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31451,r80776,complete,True,$2.99,False,2026-08-08T13:33:18.931509+00:00
1607430,Memories of East Coast,2021-06-01,2021-06,2021,62.23,https://store.steampowered.com/app/1607430/,https://vndb.org/v31251,337,FOUND,19,15,4,0.7894736842105263,Mostly Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31251,r80127,complete,True,$2.99,False,2026-08-08T13:33:18.931509+00:00
1546920,Overboard!,2021-06-02,2021-06,2021,62.19,https://store.steampowered.com/app/1546920/,https://vndb.org/v35713,45757,FOUND,668,602,66,0.9011976047904192,Very Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v35713,r90950;r90951,complete,True,$14.99,False,2026-08-08T13:33:18.931509+00:00
1639610,"Save Me, Sakuya-san!",2021-06-02,2021-06,2021,62.19,https://store.steampowered.com/app/1639610/,https://vndb.org/v31124,8055,FOUND,908,880,28,0.9691629955947136,Overwhelmingly Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31124,r132034,complete,True,$2.99,False,2026-08-08T13:33:18.931509+00:00
1639580,A Warmer Shade of Summer,2021-06-03,2021-06,2021,62.16,https://store.steampowered.com/app/1639580/,https://vndb.org/v31268,12110,FOUND,117,90,27,0.7692307692307693,Mostly Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31268,r80172,complete,True,Free,True,2026-08-08T13:33:18.931509+00:00
1639890,After School Murder Club!!,2021-06-03,2021-06,2021,62.16,https://store.steampowered.com/app/1639890/,https://vndb.org/v31131,9041,FOUND,98,84,14,0.8571428571428571,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=15; has_ero=false,15,false,,False,ORIGINAL_INTERSECTION,True,v31131,r79978,complete,True,Free,True,2026-08-08T13:33:18.931509+00:00
1078420,Critters for Sale,2021-06-03,2021-06,2021,62.16,https://store.steampowered.com/app/1078420/,https://vndb.org/v55154,33227,FOUND,1890,1780,110,0.9417989417989417,Very Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v55154,r132876,complete,True,$9.99,False,2026-08-08T13:33:18.931509+00:00
1532770,Sex and the Furry Titty,2021-06-03,2021-06,2021,62.16,https://store.steampowered.com/app/1532770/,https://vndb.org/v33544,57338,FOUND,1234,1108,126,0.8978930307941653,Very Positive,FOUND,高热度（>198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v33544,r135902;r135903;r135904;r135905;r135906;r86566,complete,True,,False,2026-08-08T13:33:18.931509+00:00
1594220,Big Dick at the Beach,2021-06-04,2021-06,2021,62.13,https://store.steampowered.com/app/1594220/,https://vndb.org/v11039,2382,FOUND,62,37,25,0.5967741935483871,Mixed,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=false,18,true,false,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v11039,r79843;r86130,complete,True,,False,2026-08-08T13:33:18.931509+00:00
1636260,Detective Rosie Morgan: Murder on the River Thames,2021-06-04,2021-06,2021,62.13,https://store.steampowered.com/app/1636260/,https://vndb.org/v31102,350,FOUND,14,8,6,0.5714285714285714,Mixed,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31102,r79713,complete,True,$5.99,False,2026-08-08T13:33:18.931509+00:00
1655471,Detective Rosie Morgan: Murder on the River Thames - Adults Only 18+ Patch,2021-06-04,2021-06,2021,62.13,https://store.steampowered.com/app/1655471/,https://vndb.org/v31102,,NOT_FOUND,0,0,0,,No user reviews,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=false,18,true,false,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v31102,r80264,complete,True,,False,2026-08-08T13:33:18.931509+00:00
1639690,Flowering Across 樱下花期,2021-06-04,2021-06,2021,62.13,https://store.steampowered.com/app/1639690/,https://vndb.org/v56760,1891,FOUND,68,64,4,0.9411764705882353,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v56760,r151559,complete,True,$0.99,False,2026-08-08T13:33:18.931509+00:00
1575260,Pandemic Heart,2021-06-04,2021-06,2021,62.13,https://store.steampowered.com/app/1575260/,https://vndb.org/v31280,112,FOUND,9,3,6,0.3333333333333333,9 user reviews,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=false,18,true,false,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v31280,r80196,complete,True,,False,2026-08-08T13:33:18.931509+00:00
1544580,Would you like to run an idol café?,2021-06-07,2021-06,2021,62.03,https://store.steampowered.com/app/1544580/,https://vndb.org/v30721,1410,FOUND,42,36,6,0.8571428571428571,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v30721,r78706,complete,True,$9.99,False,2026-08-08T13:33:18.931509+00:00
1645620,Axiom Alternative II,2021-06-09,2021-06,2021,61.96,https://store.steampowered.com/app/1645620/,https://vndb.org/v31056,101,FOUND,7,5,2,0.7142857142857143,7 user reviews,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=12; has_ero=false,12,false,,False,ORIGINAL_INTERSECTION,True,v31056,r145935;r145936,complete;trial,True,$0.99,False,2026-08-08T13:33:18.931509+00:00
1443200,Class of '09,2021-06-10,2021-06,2021,61.93,https://store.steampowered.com/app/1443200/,https://vndb.org/v29345,487527,FOUND,8985,8495,490,0.9454646633277685,Very Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v29345,r102270,complete,True,$9.99,False,2026-08-08T13:33:18.931509+00:00
1646140,Jaden & Jasmine: The Curse of Deception,2021-06-10,2021-06,2021,61.93,https://store.steampowered.com/app/1646140/,https://vndb.org/v31335,1,FOUND,0,0,0,,No user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31335,r80328,complete,True,$13.99,False,2026-08-08T13:33:18.931509+00:00
1605130,Jeanne at the Clock Tower,2021-06-10,2021-06,2021,61.93,https://store.steampowered.com/app/1605130/,https://vndb.org/v18703,249,FOUND,21,20,1,0.9523809523809523,Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v18703,r72875,complete,True,,False,2026-08-08T13:33:18.931509+00:00
1523400,Livestream: Escape from Hotel Izanami,2021-06-10,2021-06,2021,61.93,https://store.steampowered.com/app/1523400/,https://vndb.org/v31095,31288,FOUND,747,592,155,0.7925033467202142,Mostly Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31095,r123166,complete,True,$19.99,False,2026-08-08T13:33:18.931509+00:00
1665630,Kin'iro Loveriche - 1440p Steam patch,2021-06-11,2021-06,2021,61.9,https://store.steampowered.com/app/1665630/,https://vndb.org/v21852,,NOT_FOUND,7,7,0,1.0,7 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v21852,r134150,complete,True,,False,2026-08-08T13:33:18.932574+00:00
1277940,Kinkoi: Golden Loveriche,2021-06-11,2021-06,2021,61.9,https://store.steampowered.com/app/1277940/,https://vndb.org/v21852,29650,FOUND,2196,2119,77,0.964936247723133,Overwhelmingly Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v21852,r69887,complete,True,$34.99,False,2026-08-08T13:33:18.932574+00:00
1591910,The Hurt in Secret,2021-06-11,2021-06,2021,61.9,https://store.steampowered.com/app/1591910/,https://vndb.org/v31374,670,FOUND,20,15,5,0.75,Mostly Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31374,r80462,complete,True,$2.99,False,2026-08-08T13:33:18.932574+00:00
1641270,枝江往事,2021-06-11,2021-06,2021,61.9,https://store.steampowered.com/app/1641270/,https://vndb.org/v31346,329400,FOUND,4882,4728,154,0.968455551003687,Overwhelmingly Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31346,r80371,complete,True,Free,True,2026-08-08T13:33:18.932574+00:00
1640830,The Terrible Persistence of Memory,2021-06-15,2021-06,2021,61.77,https://store.steampowered.com/app/1640830/,https://vndb.org/v31371,15,FOUND,1,1,0,1.0,1 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31371,r80451,complete,True,$0.99,False,2026-08-08T13:33:18.932574+00:00
1451160,Bakumatsu Renka SHINSENGUMI,2021-06-16,2021-06,2021,61.73,https://store.steampowered.com/app/1451160/,https://vndb.org/v7733,1564,FOUND,42,32,10,0.7619047619047619,Mostly Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=12; has_ero=false,12,false,,False,ORIGINAL_INTERSECTION,True,v7733,r77190,complete,True,$49.99,False,2026-08-08T13:33:18.932574+00:00
1562920,7 Years From Now,2021-06-17,2021-06,2021,61.7,https://store.steampowered.com/app/1562920/,https://vndb.org/v24299,5439,FOUND,281,276,5,0.9822064056939501,Very Positive,FOUND,高热度（>198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,ORIGINAL_INTERSECTION,True,v24299,r82912,complete,True,$9.99,False,2026-08-08T13:33:18.932574+00:00
1519730,Wildfire - Ticket to Rock,2021-06-17,2021-06,2021,61.7,https://store.steampowered.com/app/1519730/,https://vndb.org/v28670,1,FOUND,7,7,0,1.0,7 user reviews,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=13; has_ero=false,13,false,,False,ORIGINAL_INTERSECTION,True,v28670,r80555,complete,True,$4.99,False,2026-08-08T13:33:18.932574+00:00
1398680,Negligee: Girls Night,2021-06-18,2021-06,2021,61.67,https://store.steampowered.com/app/1398680/,https://vndb.org/v31402,881,FOUND,24,17,7,0.7083333333333334,Mostly Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v31402,r80556,complete,True,,False,2026-08-08T13:33:18.932574+00:00
1075720,Blackberry Honey - Uncensored Adult Patch,2021-06-19,2021-06,2021,61.63,https://store.steampowered.com/app/1075720/,https://vndb.org/v21426,,NOT_FOUND,14,14,0,1.0,Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v21426,r80584,complete,True,,False,2026-08-08T13:33:18.932574+00:00
1310990,Bishojo Mangekyo Kotowari to Meikyu no Shojo,2021-06-20,2021-06,2021,61.6,https://store.steampowered.com/app/1310990/,https://vndb.org/v27057,79493,FOUND,2959,2843,116,0.9607975667455222,Overwhelmingly Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v27057,r79290,complete,True,$29.99,False,2026-08-08T13:33:18.932574+00:00
1649290,Deep Lake: Prologue,2021-06-22,2021-06,2021,61.54,https://store.steampowered.com/app/1649290/,https://vndb.org/v31422,7063,FOUND,73,59,14,0.8082191780821918,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v31422,r80648,complete,True,Free,True,2026-08-08T13:33:18.932574+00:00
1620110,Slobbish Dragon Princess LOVE+PLUS,2021-06-22,2021-06,2021,61.54,https://store.steampowered.com/app/1620110/,https://vndb.org/v30029,1876,FOUND,67,65,2,0.9701492537313433,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v30029,r80362,complete,True,$4.99,False,2026-08-08T13:33:18.932574+00:00
